trade_id,entry_date,exit_date,expiry,dte_at_entry,nifty_reference_entry,put_long_strike,put_short_strike,call_short_strike,call_long_strike,wing_width_points,put_long_entry_premium,put_short_entry_premium,call_short_entry_premium,call_long_entry_premium,put_long_exit_premium,put_short_exit_premium,call_short_exit_premium,call_long_exit_premium,entry_credit_points,entry_credit_value_per_lot,lower_breakeven,upper_breakeven,take_profit_credit_pct,stop_loss_credit_multiple,take_profit_debit,stop_loss_debit,lot_size,gross_pnl,modeled_costs,net_pnl,return_on_capital,return_on_max_loss,max_expiry_loss_points,max_expiry_loss,exit_reason
OOS-20240806-20240808-23750-24400,2024-08-06,2024-08-07,2024-08-08,2,24056.9,23500.0,23750.0,24400.0,24650.0,250.0,36.65,65.9,24.05,7.4,2.5,5.3,54.85,7.0,45.900000000000006,1147.5000000000002,23704.1,24445.9,0.4,1.0,27.540000000000003,91.80000000000001,25,2413.7500000000005,99.073093925,2314.6769060750003,0.023146769060750003,0.45363584636452725,204.1,5102.5,take_profit
OOS-20240813-20240814-23850-24500,2024-08-13,2024-08-14,2024-08-14,1,24161.0,23600.0,23850.0,24500.0,24750.0,250.0,3.5,12.35,8.65,2.45,0.1,0.15,0.1,0.1,15.05,376.25,23834.95,24515.05,0.4,1.0,9.03,30.1,25,377.50000000000006,95.21836330000001,282.28163670000004,0.0028228163670000004,0.048058163302830394,234.95,5873.75,take_profit
OOS-20240820-20240822-24400-25050,2024-08-20,2024-08-21,2024-08-22,2,24711.25,24150.0,24400.0,25050.0,25300.0,250.0,4.15,13.6,3.65,0.95,1.45,3.65,2.7,0.55,12.15,303.75,24387.85,25062.15,0.4,1.0,7.29,24.3,25,412.5,95.20772065,317.29227935,0.0031729227935,0.053360063796510405,237.85,5946.25,take_profit
OOS-20240827-20240829-24700-25350,2024-08-27,2024-08-28,2024-08-29,2,25017.7,24450.0,24700.0,25350.0,25600.0,250.0,3.35,9.3,3.7,1.05,0.95,2.15,1.95,0.5,8.6,215.0,24691.4,25358.6,0.4,1.0,5.159999999999999,17.2,25,281.25,95.005260775,186.244739225,0.00186244739225,0.030860768719966857,241.4,6035.0,take_profit
OOS-20240903-20240905-25000-25700,2024-09-03,2024-09-04,2024-09-05,2,25354.55,24750.0,25000.0,25700.0,25950.0,250.0,4.0,14.85,2.3,0.9,2.8,16.75,0.9,0.55,12.249999999999998,306.24999999999994,24987.75,25712.25,0.4,1.0,7.349999999999999,24.499999999999996,25,663.7499999999999,95.37517372500001,568.3748262749999,0.0056837482627499995,0.0956256279747634,237.75,5943.75,take_profit
OOS-20240910-20240912-24750-25400,2024-09-10,2024-09-11,2024-09-12,2,25083.0,24500.0,24750.0,25400.0,25650.0,250.0,3.55,12.2,4.35,1.3,2.4,22.5,1.4,0.85,11.699999999999996,292.4999999999999,24738.3,25411.7,0.4,1.0,7.019999999999997,23.39999999999999,25,808.7499999999999,95.41927347500001,713.3307265249998,0.007133307265249998,0.11973658859001256,238.3,5957.5,take_profit
OOS-20240917-20240919-25100-25800,2024-09-17,2024-09-18,2024-09-19,2,25449.8,24850.0,25100.0,25800.0,26050.0,250.0,8.9,22.3,5.1,1.9,11.05,30.0,10.1,2.5,16.6,415.00000000000006,25083.4,25816.6,0.4,1.0,9.96,33.2,25,1078.7500000000002,96.41298582499999,982.3370141750003,0.009823370141750002,0.1683525302784919,233.4,5835.0,take_profit
OOS-20240924-20240926-25600-26300,2024-09-24,2024-09-25,2024-09-26,2,25944.7,25350.0,25600.0,26300.0,26550.0,250.0,7.95,17.6,7.2,2.2,2.8,5.25,5.05,1.0,14.650000000000002,366.25000000000006,25585.35,26314.65,0.4,1.0,8.790000000000001,29.300000000000004,25,528.75,95.638225725,433.111774275,0.00433111774275,0.07361151889101339,235.35,5883.75,take_profit
OOS-20241001-20241003-25600-26300,2024-10-01,2024-10-03,2024-10-03,2,25969.25,25350.0,25600.0,26300.0,26550.0,250.0,2.95,14.1,2.0,0.95,95.0,346.5,0.1,0.1,12.200000000000003,305.00000000000006,25587.8,26312.2,0.4,1.0,7.320000000000001,24.400000000000006,25,6592.5,102.22354765,6490.27645235,0.0649027645235,1.0917201770142977,237.8,5945.0,take_profit
OOS-20241008-20241010-24800-25450,2024-10-08,2024-10-09,2024-10-10,2,25131.65,24550.0,24800.0,25450.0,25700.0,250.0,29.8,70.45,12.1,4.4,5.9,32.7,3.2,1.3,48.35,1208.75,24751.65,25498.35,0.4,1.0,29.009999999999998,96.7,25,1926.2500000000002,98.35149182500001,1827.8985081750002,0.01827898508175,0.36258834776593113,201.65,5041.25,take_profit
OOS-20241015-20241017-24800-25450,2024-10-15,2024-10-16,2024-10-17,2,25118.35,24550.0,24800.0,25450.0,25700.0,250.0,4.95,23.15,6.2,1.75,2.15,13.7,1.55,0.85,22.65,566.25,24777.35,25472.65,0.4,1.0,13.589999999999998,45.3,25,872.4999999999998,95.78746185000001,776.7125381499998,0.007767125381499998,0.1366549440334286,227.35,5683.75,take_profit
OOS-20241022-20241024-24200-24850,2024-10-22,2024-10-23,2024-10-24,2,24538.3,23950.0,24200.0,24850.0,25100.0,250.0,9.0,31.25,17.85,5.6,2.9,15.6,2.45,1.0,34.5,862.5,24165.5,24884.5,0.4,1.0,20.7,69.0,25,1216.2500000000002,96.636350425,1119.6136495750002,0.011196136495750002,0.20781691871461722,215.5,5387.5,take_profit
OOS-20241029-20241031-24150-24800,2024-10-29,2024-10-30,2024-10-31,2,24477.7,23900.0,24150.0,24800.0,25050.0,250.0,7.75,17.7,7.4,2.05,2.8,15.1,1.8,0.8,15.3,382.5,24134.7,24815.3,0.4,1.0,9.18,30.6,25,714.9999999999999,95.71116430000001,619.2888356999999,0.0061928883569999996,0.10554560472092031,234.7,5867.5,take_profit
OOS-20241105-20241107-23950-24600,2024-11-05,2024-11-06,2024-11-07,2,24295.45,23700.0,23950.0,24600.0,24850.0,250.0,36.0,81.45,23.55,4.7,2.05,3.2,35.05,4.65,64.3,1607.5,23885.7,24664.3,0.4,1.0,38.58,128.6,25,2396.25,99.22579792500001,2297.024202075,0.02297024202075,0.49478173442649437,185.7,4642.5,take_profit
OOS-20241112-20241114-23650-24300,2024-11-12,2024-11-13,2024-11-14,2,23959.6,23400.0,23650.0,24300.0,24550.0,250.0,7.15,27.15,14.65,4.65,32.75,137.15,2.1,1.5,30.0,750.0,23620.0,24330.0,0.4,1.0,18.0,60.0,25,3375.0,98.76604445000001,3276.23395555,0.032762339555499995,0.5956789010090908,220.0,5500.0,take_profit
OOS-20241119-20241121-23200-23850,2024-11-19,2024-11-21,2024-11-21,2,23534.8,22950.0,23200.0,23850.0,24100.0,250.0,7.05,25.05,11.2,2.2,0.2,0.3,0.15,0.1,27.0,2025.0,23173.0,23877.0,0.4,1.0,16.2,54.0,75,2036.25,98.59976187499998,1937.650238125,0.01937650238125,0.11585352694319881,223.0,16725.0,take_profit
OOS-20241126-20241128-23900-24550,2024-11-26,2024-11-27,2024-11-28,2,24217.1,23650.0,23900.0,24550.0,24800.0,250.0,10.5,25.45,15.05,3.4,2.2,5.05,7.5,1.1,26.6,1995.0,23873.4,24576.6,0.4,1.0,15.96,53.2,75,2688.75,99.926723375,2588.823276625,0.025888232766249998,0.1545104909952253,223.4,16755.0,take_profit
OOS-20241203-20241205-24200-24900,2024-12-03,2024-12-04,2024-12-05,2,24547.0,23950.0,24200.0,24900.0,25150.0,250.0,22.2,57.3,6.45,1.4,11.55,39.55,4.6,1.0,40.15,3011.25,24159.85,24940.15,0.4,1.0,24.09,80.3,75,5381.249999999999,104.749634675,5276.500365324999,0.05276500365324999,0.3352553643284885,209.85,15738.75,take_profit
OOS-20241210-20241212-24350-25000,2024-12-10,2024-12-11,2024-12-12,2,24682.6,24100.0,24350.0,25000.0,25250.0,250.0,9.15,33.9,17.15,4.7,4.1,10.15,6.65,2.0,37.199999999999996,2789.9999999999995,24312.8,25037.2,0.4,1.0,22.319999999999997,74.39999999999999,75,3592.4999999999995,101.48258779999999,3491.0174121999994,0.034910174121999996,0.2187354268295739,212.8,15960.0,take_profit
OOS-20241217-20241219-24100-24750,2024-12-17,2024-12-18,2024-12-19,2,24417.65,23850.0,24100.0,24750.0,25000.0,250.0,7.0,29.55,26.95,10.9,8.6,38.05,12.7,7.5,38.6,2895.0,24061.4,24788.6,0.4,1.0,23.16,77.2,75,5493.750000000001,104.38718187499998,5389.362818125001,0.05389362818125001,0.3399156618180385,211.4,15855.0,take_profit
OOS-20241224-20241226-23450-24100,2024-12-24,2024-12-26,2024-12-26,2,23770.6,23200.0,23450.0,24100.0,24350.0,250.0,3.6,11.7,6.35,1.5,0.1,0.1,0.1,0.1,12.949999999999998,971.2499999999998,23437.05,24112.95,0.4,1.0,7.769999999999998,25.899999999999995,75,971.2499999999998,96.51222042500002,874.7377795749998,0.008747377795749998,0.04920130940448568,237.05,17778.75,take_profit
OOS-20241231-20250102-23500-24150,2024-12-31,2025-01-01,2025-01-02,2,23805.85,23250.0,23500.0,24150.0,24400.0,250.0,20.25,62.3,9.25,2.4,6.65,34.2,7.65,1.2,48.9,3667.5,23451.1,24198.9,0.4,1.0,29.339999999999996,97.8,75,6217.499999999999,104.97016264999999,6112.529837349999,0.06112529837349999,0.4052729877241836,201.1,15082.5,take_profit
OOS-20250107-20250109-23450-24100,2025-01-07,2025-01-08,2025-01-09,2,23795.05,23200.0,23450.0,24100.0,24350.0,250.0,8.95,36.85,14.8,3.9,3.65,13.3,5.2,1.4,38.800000000000004,2910.0000000000005,23411.2,24138.8,0.4,1.0,23.28,77.60000000000001,75,3918.750000000001,101.458178675,3817.291821325001,0.03817291821325001,0.24099064528566924,211.2,15840.0,take_profit
OOS-20250114-20250116-22950-23600,2025-01-14,2025-01-15,2025-01-16,2,23271.75,22700.0,22950.0,23600.0,23850.0,250.0,8.6,19.65,8.4,3.0,4.15,9.95,3.2,1.4,16.449999999999996,1233.7499999999998,22933.55,23616.45,0.4,1.0,9.869999999999997,32.89999999999999,75,1803.7499999999998,98.78824272500002,1704.9617572749999,0.01704961757275,0.09733600269892242,233.55,17516.25,take_profit
OOS-20250121-20250123-22800-23400,2025-01-21,2025-01-22,2025-01-23,2,23103.2,22550.0,22800.0,23400.0,23650.0,250.0,11.0,37.15,27.2,7.75,2.7,6.65,10.85,2.35,45.599999999999994,3419.9999999999995,22754.4,23445.6,0.4,1.0,27.359999999999996,91.19999999999999,75,4353.749999999999,102.96842127500001,4250.781578724999,0.04250781578724999,0.27728516495270705,204.4,15330.0,take_profit
OOS-20250128-20250130-22650-23300,2025-01-28,2025-01-29,2025-01-30,2,22977.7,22400.0,22650.0,23300.0,23550.0,250.0,11.1,37.65,28.7,6.4,4.0,18.85,77.4,16.75,48.849999999999994,3663.7499999999995,22601.15,23348.85,0.4,1.0,29.309999999999995,97.69999999999999,75,9326.25,107.427541475,9218.822458525,0.09218822458524999,0.6110744856094125,201.15,15086.25,take_profit
OOS-20250204-20250206-23450-24100,2025-02-04,2025-02-05,2025-02-06,2,23785.4,23200.0,23450.0,24100.0,24350.0,250.0,8.8,23.1,6.2,1.6,4.2,12.0,4.45,1.1,18.9,1417.5,23431.1,24118.9,0.4,1.0,11.339999999999998,37.8,75,2253.75,98.964264575,2154.785735425,0.02154785735425,0.12432053860810616,231.1,17332.5,take_profit
OOS-20250211-20250213-22850-23450,2025-02-11,2025-02-12,2025-02-13,2,23153.15,22600.0,22850.0,23450.0,23700.0,250.0,6.0,29.85,20.65,5.35,4.0,25.2,6.15,1.6,39.15,2936.25,22810.85,23489.15,0.4,1.0,23.49,78.3,75,4867.5,101.7726488,4765.7273512,0.047657273512000005,0.3013660486095961,210.85,15813.75,take_profit
OOS-20250218-20250220-22650-23300,2025-02-18,2025-02-19,2025-02-20,2,22972.6,22400.0,22650.0,23300.0,23550.0,250.0,6.3,27.6,16.55,3.25,1.85,11.6,5.65,1.15,34.60000000000001,2595.0000000000005,22615.4,23334.6,0.4,1.0,20.760000000000005,69.20000000000002,75,3663.7500000000005,100.29369582499999,3563.4563041750007,0.03563456304175001,0.22057915841380385,215.39999999999998,16154.999999999998,take_profit
OOS-20250225-20250227-22250-22900,2025-02-25,2025-02-27,2025-02-27,2,22582.15,22000.0,22250.0,22900.0,23150.0,250.0,2.5,6.2,4.2,2.1,0.1,0.1,0.1,0.1,5.800000000000001,435.00000000000006,22244.2,22905.8,0.4,1.0,3.4800000000000004,11.600000000000001,75,435.00000000000006,95.68417790000001,339.31582210000005,0.0033931582210000003,0.018526662413322417,244.2,18315.0,take_profit
OOS-20250304-20250306-21900-22500,2025-03-04,2025-03-05,2025-03-06,2,22191.05,21650.0,21900.0,22500.0,22750.0,250.0,7.6,35.35,6.0,1.35,1.4,4.2,19.3,1.25,32.4,2430.0,21867.6,22532.4,0.4,1.0,19.439999999999998,64.8,75,3993.7500000000005,100.147817075,3893.6021829250003,0.03893602182925,0.23857856513020836,217.6,16320.0,take_profit
OOS-20250311-20250313-22250-22850,2025-03-11,2025-03-12,2025-03-13,2,22564.3,22000.0,22250.0,22850.0,23100.0,250.0,7.5,29.4,7.6,1.4,2.85,11.75,2.6,1.0,28.1,2107.5,22221.9,22878.1,0.4,1.0,16.86,56.2,75,2895.0,99.50723285,2795.49276715,0.0279549276715,0.1679731270632417,221.9,16642.5,take_profit
OOS-20250318-20250320-22600-23200,2025-03-18,2025-03-19,2025-03-20,2,22895.4,22350.0,22600.0,23200.0,23450.0,250.0,8.5,26.9,4.15,1.15,3.75,12.85,7.0,1.15,21.4,1605.0,22578.6,23221.4,0.4,1.0,12.839999999999998,42.8,75,2726.25,99.195731075,2627.054268925,0.02627054268925,0.15322567914406532,228.6,17145.0,take_profit
OOS-20250325-20250327-23400-24050,2025-03-25,2025-03-26,2025-03-27,2,23705.35,23150.0,23400.0,24050.0,24300.0,250.0,9.7,25.1,17.5,4.45,8.75,38.4,3.45,1.9,28.450000000000006,2133.7500000000005,23371.55,24078.45,0.4,1.0,17.070000000000004,56.90000000000001,75,4473.750000000001,101.91343737500002,4371.836562625001,0.043718365626250005,0.26310608967877835,221.55,16616.25,take_profit
OOS-20250401-20250403-23000-23650,2025-04-01,2025-04-02,2025-04-03,2,23321.4,22750.0,23000.0,23650.0,23900.0,250.0,12.1,38.0,7.45,3.15,6.25,13.45,7.5,2.0,30.200000000000003,2265.0,22969.8,23680.2,0.4,1.0,18.12,60.400000000000006,75,3217.5000000000005,101.30155865,3116.1984413500004,0.031161984413500005,0.18903235919623904,219.8,16485.0,take_profit
OOS-20250408-20250409-22300-22950,2025-04-08,2025-04-09,2025-04-09,1,22630.35,22050.0,22300.0,22950.0,23200.0,250.0,48.4,91.8,29.25,13.25,0.15,0.2,0.1,0.1,59.400000000000006,4455.0,22240.6,23009.4,0.4,1.0,35.64,118.80000000000001,75,4458.750000000001,109.32927387499998,4349.420726125001,0.043494207261250015,0.3042616807362715,190.6,14295.0,take_profit
OOS-20250415-20250417-23000-23650,2025-04-15,2025-04-16,2025-04-17,2,23340.9,22750.0,23000.0,23650.0,23900.0,250.0,10.75,22.5,15.5,5.8,3.95,8.85,18.75,4.75,21.45,1608.75,22978.55,23671.45,0.4,1.0,12.87,42.9,75,3026.2499999999995,100.823956475,2925.4260435249994,0.029254260435249993,0.17066585246262667,228.55,17141.25,take_profit
OOS-20250422-20250424-23850-24500,2025-04-22,2025-04-23,2025-04-24,2,24169.0,23600.0,23850.0,24500.0,24750.0,250.0,9.7,18.4,16.1,4.65,7.1,9.7,22.9,7.35,20.15,1511.25,23829.85,24520.15,0.4,1.0,12.089999999999998,40.3,75,2872.5,101.15587715000001,2771.34412285,0.027713441228500002,0.16076247540279892,229.85,17238.75,take_profit
OOS-20250429-20250430-24100-24750,2025-04-29,2025-04-30,2025-04-30,1,24425.3,23850.0,24100.0,24750.0,25000.0,250.0,9.95,16.1,3.05,1.75,0.15,0.2,0.1,0.1,7.450000000000003,558.7500000000002,24092.55,24757.45,0.4,1.0,4.4700000000000015,14.900000000000006,75,562.5000000000002,96.8573939,465.6426061000002,0.004656426061000002,0.025597064858104868,242.55,18191.25,take_profit
OOS-20250506-20250508-24100-24750,2025-05-06,2025-05-07,2025-05-08,2,24431.4,23850.0,24100.0,24750.0,25000.0,250.0,21.15,32.7,6.0,2.75,18.25,26.4,4.6,2.0,14.800000000000004,1110.0000000000002,24085.2,24764.8,0.4,1.0,8.880000000000003,29.60000000000001,75,1916.2500000000002,102.481354475,1813.7686455250002,0.01813768645525,0.10282135178713153,235.2,17640.0,take_profit
OOS-20250513-20250515-24300-24950,2025-05-13,2025-05-14,2025-05-15,2,24640.2,24050.0,24300.0,24950.0,25200.0,250.0,17.45,49.45,34.45,13.15,3.65,12.3,15.6,3.5,53.300000000000004,3997.5000000000005,24246.7,25003.3,0.4,1.0,31.98,106.60000000000001,75,5553.75,106.005921425,5447.7440785750005,0.05447744078575,0.3692759924470429,196.7,14752.5,take_profit
OOS-20250520-20250522-24450-25100,2025-05-20,2025-05-21,2025-05-22,2,24774.6,24200.0,24450.0,25100.0,25350.0,250.0,11.0,31.5,28.1,11.6,4.5,17.3,26.1,6.45,37.0,2775.0,24413.0,25137.0,0.4,1.0,22.2,74.0,75,5208.75,104.08147092500002,5104.668529075,0.05104668529075,0.3195410659827856,213.0,15975.0,take_profit
OOS-20250527-20250529-24550-25200,2025-05-27,2025-05-28,2025-05-29,2,24862.6,24300.0,24550.0,25200.0,25450.0,250.0,24.1,64.8,63.85,22.2,9.15,35.65,14.75,3.95,82.35000000000001,6176.250000000001,24467.65,25282.35,0.4,1.0,49.410000000000004,164.70000000000002,75,8973.75,112.65591657499998,8861.094083425,0.08861094083425,0.704729621904762,167.64999999999998,12573.749999999998,take_profit
OOS-20250603-20250605-24350-25000,2025-06-03,2025-06-04,2025-06-05,2,24675.3,24100.0,24350.0,25000.0,25250.0,250.0,16.2,51.8,30.0,10.1,3.3,12.25,10.75,2.75,55.49999999999999,4162.499999999999,24294.5,25055.5,0.4,1.0,33.3,110.99999999999999,75,5433.75,105.36003402499999,5328.389965975,0.05328389965975001,0.3652709488243359,194.5,14587.5,take_profit
OOS-20250610-20250612-24800-25500,2025-06-10,2025-06-11,2025-06-12,2,25160.6,24550.0,24800.0,25500.0,25750.0,250.0,7.4,20.8,7.6,2.35,2.65,9.05,5.05,1.4,18.65,1398.75,24781.35,25518.65,0.4,1.0,11.19,37.3,75,2152.5,98.63628754999999,2053.86371245,0.020538637124500003,0.11836978387436065,231.35,17351.25,take_profit
OOS-20250617-20250619-24550-25200,2025-06-17,2025-06-18,2025-06-19,2,24868.8,24300.0,24550.0,25200.0,25450.0,250.0,14.9,34.1,12.15,3.25,6.25,20.85,5.9,1.7,28.1,2107.5,24521.9,25228.1,0.4,1.0,16.86,56.2,75,3517.5,101.64441785,3415.85558215,0.0341585558215,0.2052489459005558,221.9,16642.5,take_profit
OOS-20250624-20250626-24750-25400,2025-06-24,2025-06-25,2025-06-26,2,25071.7,24500.0,24750.0,25400.0,25650.0,250.0,8.2,23.4,16.3,4.2,3.55,6.3,20.0,2.9,27.300000000000004,2047.5000000000002,24722.7,25427.3,0.4,1.0,16.380000000000003,54.60000000000001,75,3536.2500000000005,100.58406297500001,3435.6659370250004,0.03435665937025,0.2056977061532705,222.7,16702.5,take_profit
OOS-20250701-20250703-25300-26000,2025-07-01,2025-07-02,2025-07-03,2,25643.3,25050.0,25300.0,26000.0,26250.0,250.0,5.2,17.85,5.85,1.85,3.4,20.25,1.8,0.8,16.650000000000002,1248.7500000000002,25283.35,26016.65,0.4,1.0,9.99,33.300000000000004,75,2587.5000000000005,98.32859450000002,2489.1714055,0.024891714055000003,0.1422282068709378,233.35,17501.25,take_profit
OOS-20250708-20250710-25250-25950,2025-07-08,2025-07-09,2025-07-10,2,25611.9,25000.0,25250.0,25950.0,26200.0,250.0,5.5,15.55,6.3,1.6,3.1,11.35,2.75,1.15,14.750000000000002,1106.2500000000002,25235.25,25964.75,0.4,1.0,8.850000000000001,29.500000000000004,75,1845.0,97.87450355,1747.12549645,0.0174712549645,0.09902234482182075,235.25,17643.75,take_profit
OOS-20250715-20250717-24900-25600,2025-07-15,2025-07-16,2025-07-17,2,25265.6,24650.0,24900.0,25600.0,25850.0,250.0,3.05,9.3,5.7,1.7,1.65,4.65,2.45,0.8,10.25,768.75,24889.75,25610.25,0.4,1.0,6.1499999999999995,20.5,75,1117.5,96.64557305,1020.8544269500001,0.0102085442695,0.056773273657281895,239.75,17981.25,take_profit
OOS-20250722-20250724-24750-25450,2025-07-22,2025-07-23,2025-07-24,2,25093.9,24500.0,24750.0,25450.0,25700.0,250.0,2.4,6.95,4.5,1.65,1.55,2.35,4.65,1.05,7.399999999999999,554.9999999999999,24742.6,25457.4,0.4,1.0,4.439999999999999,14.799999999999997,75,884.9999999999998,96.25830634999997,788.7416936499998,0.007887416936499999,0.0433493648612256,242.6,18195.0,take_profit
OOS-20250729-20250731-24500-25150,2025-07-29,2025-07-30,2025-07-31,2,24838.8,24250.0,24500.0,25150.0,25400.0,250.0,3.25,9.65,12.15,3.15,1.9,4.75,6.3,1.55,15.4,1155.0,24484.6,25165.4,0.4,1.0,9.24,30.8,75,1725.0,97.65942395,1627.34057605,0.0162734057605,0.09248880795964763,234.6,17595.0,take_profit
OOS-20250805-20250807-24350-25050,2025-08-05,2025-08-06,2025-08-07,2,24707.8,24100.0,24350.0,25050.0,25300.0,250.0,3.9,14.5,6.3,1.7,4.05,14.6,2.3,1.1,15.200000000000003,1140.0000000000002,24334.8,25065.2,0.4,1.0,9.120000000000001,30.400000000000006,75,2021.25,97.90190157500001,1923.348098425,0.019233480984249998,0.10921908565729699,234.8,17610.0,take_profit
OOS-20250812-20250814-24200-24900,2025-08-12,2025-08-13,2025-08-14,2,24554.9,23950.0,24200.0,24900.0,25150.0,250.0,3.6,12.15,5.5,1.8,1.95,3.55,4.55,0.95,12.249999999999998,918.7499999999999,24187.75,24912.25,0.4,1.0,7.349999999999999,24.499999999999996,75,1308.75,97.02933717500001,1211.720662825,0.01211720662825,0.06795489171118121,237.75,17831.25,take_profit
OOS-20250819-20250821-24700-25350,2025-08-19,2025-08-20,2025-08-21,2,25033.5,24450.0,24700.0,25350.0,25600.0,250.0,3.15,10.0,4.7,1.2,2.05,4.7,2.5,0.75,10.35,776.25,24689.65,25360.35,0.4,1.0,6.21,20.7,75,1106.25,96.640882175,1009.609117825,0.01009609117825,0.05617131193128869,239.65,17973.75,take_profit
OOS-20250826-20250828-24400-25050,2025-08-26,2025-08-28,2025-08-28,2,24731.5,24150.0,24400.0,25050.0,25300.0,250.0,2.7,7.15,9.8,3.1,0.2,0.3,0.2,0.15,11.150000000000004,836.2500000000003,24388.85,25061.15,0.4,1.0,6.690000000000002,22.300000000000008,75,847.5000000000003,96.44477359999999,751.0552264000004,0.0075105522640000035,0.041926186666666684,238.85,17913.75,take_profit
OOS-20250902-20250909-24350-25050,2025-09-02,2025-09-03,2025-09-09,7,24691.8,24100.0,24350.0,25050.0,25300.0,250.0,18.55,48.15,16.05,4.55,8.6,19.95,19.0,4.35,41.10000000000001,3082.5000000000005,24308.9,25091.1,0.4,1.0,24.660000000000004,82.20000000000002,75,5032.500000000002,104.64990169999999,4927.850098300002,0.049278500983000025,0.31452689314185434,208.89999999999998,15667.499999999998,take_profit
OOS-20250909-20250916-24600-25300,2025-09-09,2025-09-10,2025-09-16,7,24950.3,24350.0,24600.0,25300.0,25550.0,250.0,13.0,36.3,14.5,4.0,7.2,16.15,22.4,5.6,33.8,2535.0,24566.2,25333.8,0.4,1.0,20.279999999999998,67.6,75,4466.249999999999,102.996203525,4363.253796474999,0.04363253796474999,0.26908749901171747,216.2,16215.0,take_profit
OOS-20250916-20250923-25000-25650,2025-09-16,2025-09-17,2025-09-23,7,25331.4,24750.0,25000.0,25650.0,25900.0,250.0,13.7,35.85,19.35,4.75,8.35,18.2,22.7,5.5,36.75,2756.25,24963.25,25686.75,0.4,1.0,22.05,73.5,75,4785.000000000001,103.7008409,4681.299159100001,0.04681299159100001,0.2926955316357953,213.25,15993.75,take_profit
OOS-20250923-20250930-24900-25600,2025-09-23,2025-09-24,2025-09-30,7,25255.8,24650.0,24900.0,25600.0,25850.0,250.0,11.0,27.95,21.85,5.95,10.75,37.0,7.35,3.1,32.849999999999994,2463.7499999999995,24867.15,25632.85,0.4,1.0,19.709999999999997,65.69999999999999,75,4751.249999999999,103.19305932500001,4648.056940674999,0.046480569406749994,0.2853976170496584,217.15,16286.25,take_profit
OOS-20250930-20251007-24300-24950,2025-09-30,2025-10-01,2025-10-07,7,24612.0,24050.0,24300.0,24950.0,25200.0,250.0,10.2,26.95,34.8,8.6,4.05,6.9,57.8,9.45,42.949999999999996,3221.2499999999995,24257.05,24992.95,0.4,1.0,25.769999999999996,85.89999999999999,75,7061.249999999999,105.162955625,6956.087044374999,0.06956087044374999,0.44794893628753113,207.05,15528.75,take_profit
OOS-20251007-20251014-24900-25550,2025-10-07,2025-10-08,2025-10-14,7,25225.3,24650.0,24900.0,25550.0,25800.0,250.0,11.15,31.05,12.4,3.5,11.7,42.7,7.15,2.9,28.800000000000004,2160.0000000000005,24871.2,25578.8,0.4,1.0,17.28,57.60000000000001,75,4803.75,102.705706925,4701.044293075,0.04701044293075,0.28336614183694997,221.2,16590.0,take_profit
OOS-20251014-20251020-24850-25550,2025-10-14,2025-10-15,2025-10-20,6,25206.0,24600.0,24850.0,25550.0,25800.0,250.0,14.7,38.55,22.7,5.8,6.6,11.65,35.05,5.2,40.75,3056.25,24809.25,25590.75,0.4,1.0,24.45,81.5,75,5673.749999999999,104.38660587500001,5569.363394124999,0.055693633941249994,0.3548777949263241,209.25,15693.75,take_profit
OOS-20251021-20251028-25550-26250,2025-10-21,2025-10-23,2025-10-28,7,25906.3,25300.0,25550.0,26250.0,26500.0,250.0,13.0,32.6,25.4,5.75,8.15,17.5,25.2,6.7,39.25,2943.75,25510.75,26289.25,0.4,1.0,23.55,78.5,75,5032.5,104.17384055000001,4928.32615945,0.0492832615945,0.31179604013918544,210.75,15806.25,take_profit
OOS-20251028-20251104-25550-26250,2025-10-28,2025-10-29,2025-11-04,7,25922.4,25300.0,25550.0,26250.0,26500.0,250.0,12.6,31.95,69.15,25.7,7.65,16.0,91.25,29.2,62.80000000000001,4710.000000000001,25487.2,26312.8,0.4,1.0,37.68000000000001,125.60000000000002,75,9990.000000000002,113.88023975,9876.119760250001,0.09876119760250002,0.7034273333511397,187.2,14040.0,take_profit
OOS-20251104-20251111-25350-26050,2025-11-04,2025-11-06,2025-11-11,7,25708.3,25100.0,25350.0,26050.0,26300.0,250.0,17.3,47.65,22.3,7.45,9.35,37.65,6.2,2.65,45.2,3390.0,25304.8,26095.2,0.4,1.0,27.12,90.4,75,5778.75,105.37720992499999,5673.372790075,0.05673372790075,0.3693602076871745,204.8,15360.0,take_profit
OOS-20251111-20251118-25450-26150,2025-11-11,2025-11-12,2025-11-18,7,25811.4,25200.0,25450.0,26150.0,26400.0,250.0,20.3,50.05,28.6,8.05,10.35,21.45,49.15,12.45,50.30000000000001,3772.500000000001,25399.7,26200.3,0.4,1.0,30.180000000000007,100.60000000000002,75,7357.500000000001,108.45651289999999,7249.043487100001,0.072490434871,0.4839955591453848,199.7,14977.5,take_profit
OOS-20251118-20251125-25600-26300,2025-11-18,2025-11-19,2025-11-25,7,25948.8,25350.0,25600.0,26300.0,26550.0,250.0,19.6,48.2,40.55,12.4,10.15,24.4,52.95,13.8,56.75000000000001,4256.250000000001,25543.25,26356.75,0.4,1.0,34.050000000000004,113.50000000000001,75,8261.250000000002,109.996187675,8151.2538123250015,0.08151253812325002,0.5623978481983615,193.25,14493.75,take_profit
